date,style_id,category,price_level,true_state,view_uv,detail_uv,tryon_uv,tryon_result_uv,want_uv,want_after_tryon_uv,confirm_direct_uv,confirm_detail_uv,confirm_after_tryon_uv,confirm_from_want_uv,total_confirm_uv
2026-02-10,S0149,french,mid,Stable,41,11,6,5,10,3,1,0,1,0,2
2026-02-11,S0149,french,mid,Stable,36,11,4,4,7,1,0,0,0,2,2
2026-02-12,S0149,french,mid,Stable,44,7,7,4,6,0,1,0,0,0,1
2026-02-13,S0149,french,mid,Stable,50,12,12,11,11,3,2,1,2,0,5
2026-02-14,S0149,french,mid,Stable,33,3,6,6,4,1,2,0,0,0,2
2026-02-15,S0149,french,mid,Stable,32,7,7,6,9,3,0,1,0,1,2
2026-02-16,S0149,french,mid,Stable,73,12,7,5,13,1,5,1,0,1,7
2026-02-17,S0149,french,mid,Stable,41,11,4,3,8,0,0,0,0,1,1
2026-02-18,S0149,french,mid,Stable,64,18,17,17,6,1,1,0,0,0,1
2026-02-19,S0149,french,mid,Stable,42,13,13,11,11,2,1,0,2,0,3
2026-02-20,S0149,french,mid,Stable,39,15,6,5,9,1,3,1,1,1,6
2026-02-21,S0149,french,mid,Stable,44,9,11,9,8,2,1,0,0,1,2
2026-02-22,S0149,french,mid,Stable,54,12,13,13,13,3,1,0,0,0,1
2026-02-23,S0149,french,mid,Stable,36,13,8,7,7,1,0,2,1,0,3
2026-02-24,S0149,french,mid,Stable,45,11,6,6,3,2,0,0,1,0,1
2026-02-25,S0149,french,mid,Stable,43,10,8,7,9,2,1,0,1,0,2
2026-02-26,S0149,french,mid,Stable,33,4,5,5,7,2,2,0,0,0,2
2026-02-27,S0149,french,mid,Stable,60,17,7,7,7,2,0,1,0,3,4
2026-02-28,S0149,french,mid,Stable,59,12,10,9,8,3,1,0,0,0,1
2026-03-01,S0149,french,mid,Stable,40,12,2,2,7,0,1,1,0,0,2
2026-03-02,S0149,french,mid,Stable,32,9,7,6,6,1,0,0,0,1,1
2026-03-03,S0149,french,mid,Stable,37,4,4,4,6,1,1,0,0,0,1
2026-03-04,S0149,french,mid,Stable,46,11,3,2,8,1,1,0,0,1,2
2026-03-05,S0149,french,mid,Stable,51,17,6,4,7,0,0,0,0,1,1
2026-03-06,S0149,french,mid,Stable,35,13,4,4,7,0,2,0,0,1,3
2026-03-07,S0149,french,mid,Stable,45,17,9,7,7,0,1,0,1,1,3
2026-03-08,S0149,french,mid,Stable,47,16,5,4,4,0,0,0,1,1,2
2026-03-09,S0149,french,mid,Stable,52,8,12,12,7,0,1,0,2,0,3
2026-03-10,S0149,french,mid,Stable,26,4,6,6,5,1,0,0,2,0,2
2026-03-11,S0149,french,mid,Stable,48,14,8,8,11,3,2,1,1,1,5
2026-03-12,S0149,french,mid,Stable,59,11,12,12,13,2,2,0,1,3,6
2026-03-13,S0149,french,mid,Stable,44,15,9,9,9,0,1,3,0,2,6
2026-03-14,S0149,french,mid,Stable,52,12,8,7,11,1,2,1,0,0,3
2026-03-15,S0149,french,mid,Stable,29,4,4,3,6,0,0,0,0,1,1
2026-03-16,S0149,french,mid,Stable,33,11,2,2,7,1,2,0,2,1,5
2026-03-17,S0149,french,mid,Stable,29,6,3,3,5,0,1,0,0,1,2
2026-03-18,S0149,french,mid,Stable,32,11,12,11,5,2,1,0,1,0,2
2026-03-19,S0149,french,mid,Stable,31,5,5,4,5,1,0,0,0,0,0
2026-03-20,S0149,french,mid,Stable,51,11,5,5,10,0,1,0,1,1,3
2026-03-21,S0149,french,mid,Stable,37,8,3,3,3,0,0,0,0,0,0
2026-03-22,S0149,french,mid,Stable,52,15,8,8,9,0,1,1,0,0,2
2026-03-23,S0149,french,mid,Stable,68,16,5,5,9,2,0,1,0,0,1
2026-03-24,S0149,french,mid,Stable,42,8,10,10,4,2,0,0,0,1,1
2026-03-25,S0149,french,mid,Stable,38,12,9,8,8,0,1,0,0,1,2
2026-03-26,S0149,french,mid,Stable,27,9,3,3,1,0,1,0,0,0,1
2026-03-27,S0149,french,mid,Stable,37,11,6,5,9,1,0,0,0,0,0
2026-03-28,S0149,french,mid,Stable,51,14,12,9,7,0,1,0,1,1,3
2026-03-29,S0149,french,mid,Stable,74,22,17,15,8,2,1,0,0,1,2
2026-03-30,S0149,french,mid,Stable,39,9,9,7,7,2,1,0,0,1,2
2026-03-31,S0149,french,mid,Stable,52,13,9,8,5,0,2,0,2,0,4
2026-04-01,S0149,french,mid,Stable,69,21,12,12,9,2,1,0,3,1,5
2026-04-02,S0149,french,mid,Stable,57,25,8,6,6,1,0,1,0,1,2
2026-04-03,S0149,french,mid,Stable,38,11,7,5,5,0,2,0,0,0,2
2026-04-04,S0149,french,mid,Stable,47,13,6,6,2,0,0,0,2,1,3
2026-04-05,S0149,french,mid,Stable,17,4,4,3,5,1,3,0,0,0,3
2026-04-06,S0149,french,mid,Stable,53,12,14,12,9,2,1,0,1,1,3
2026-04-07,S0149,french,mid,Stable,33,8,6,5,6,2,0,0,1,0,1
2026-04-08,S0149,french,mid,Stable,27,5,2,2,1,0,0,0,0,0,0
2026-04-09,S0149,french,mid,Stable,54,17,14,9,8,0,2,0,1,1,4
2026-04-10,S0149,french,mid,Stable,39,12,13,13,8,2,0,0,3,0,3
2026-04-11,S0149,french,mid,Stable,50,14,12,9,5,1,0,1,0,0,1
2026-04-12,S0149,french,mid,Stable,75,21,7,5,11,1,3,1,0,1,5
2026-04-13,S0149,french,mid,Stable,44,9,10,9,6,3,1,0,1,2,4
2026-04-14,S0149,french,mid,Stable,48,21,8,8,8,4,0,1,1,1,3
2026-04-15,S0149,french,mid,Stable,25,4,0,0,2,0,1,0,0,1,2
2026-04-16,S0149,french,mid,Stable,36,7,7,7,6,0,1,0,0,0,1
2026-04-17,S0149,french,mid,Stable,31,6,5,4,3,1,0,0,0,0,0
2026-04-18,S0149,french,mid,Stable,56,13,7,7,8,1,1,0,0,0,1
2026-04-19,S0149,french,mid,Stable,53,8,11,7,9,0,1,0,1,0,2
2026-04-20,S0149,french,mid,Stable,54,18,11,11,3,1,0,0,1,0,1
2026-04-21,S0149,french,mid,Stable,29,10,4,4,3,2,0,0,0,0,0
2026-04-22,S0149,french,mid,Stable,67,17,9,9,6,0,2,1,0,1,4
2026-04-23,S0149,french,mid,Stable,51,12,12,11,9,1,2,0,0,4,6
2026-04-24,S0149,french,mid,Stable,35,10,5,5,3,1,0,0,2,0,2
2026-04-25,S0149,french,mid,Stable,60,21,16,14,7,0,2,1,1,2,6
2026-04-26,S0149,french,mid,Stable,60,16,6,6,13,0,0,0,0,0,0
2026-04-27,S0149,french,mid,Stable,71,23,16,15,11,3,2,0,1,0,3
2026-04-28,S0149,french,mid,Stable,43,10,6,6,7,0,2,0,0,0,2
2026-04-29,S0149,french,mid,Stable,37,8,9,8,4,1,0,1,0,1,2
2026-04-30,S0149,french,mid,Stable,44,12,6,5,10,2,1,0,0,1,2
2026-01-01,S0150,handpaint,high,Stable,127,53,21,20,17,4,2,0,2,2,6
2026-01-02,S0150,handpaint,high,Stable,118,41,24,21,15,6,2,0,0,1,3
2026-01-03,S0150,handpaint,high,Stable,182,74,28,24,27,7,1,1,3,5,10
2026-01-04,S0150,handpaint,high,Stable,193,83,42,34,22,5,3,4,1,0,8
2026-01-05,S0150,handpaint,high,Stable,148,60,39,36,19,4,3,3,2,1,9
2026-01-06,S0150,handpaint,high,Stable,177,79,33,24,17,5,3,1,3,1,8
2026-01-07,S0150,handpaint,high,Stable,234,95,35,34,36,8,1,4,4,4,13
2026-01-08,S0150,handpaint,high,Stable,165,63,32,30,22,4,2,6,3,1,12
2026-01-09,S0150,handpaint,high,Stable,191,90,37,33,24,7,2,4,1,1,8
2026-01-10,S0150,handpaint,high,Stable,155,66,19,17,21,1,4,2,3,2,11
2026-01-11,S0150,handpaint,high,Stable,184,56,32,30,30,7,3,1,1,2,7
2026-01-12,S0150,handpaint,high,Stable,132,46,24,22,22,3,1,0,1,4,6
2026-01-13,S0150,handpaint,high,Stable,188,76,32,29,22,4,3,4,0,1,8
2026-01-14,S0150,handpaint,high,Stable,151,59,26,23,23,6,4,0,1,3,8
2026-01-15,S0150,handpaint,high,Stable,144,58,30,26,21,4,6,4,2,2,14
2026-01-16,S0150,handpaint,high,Stable,181,78,50,46,33,14,3,3,1,6,13
2026-01-17,S0150,handpaint,high,Stable,163,79,39,34,22,10,2,3,2,5,12
2026-01-18,S0150,handpaint,high,Stable,163,53,29,26,14,3,3,0,2,4,9
2026-01-19,S0150,handpaint,high,Stable,186,83,30,28,29,8,4,2,4,5,15
2026-01-20,S0150,handpaint,high,Stable,226,108,60,56,38,12,6,2,1,9,18
2026-01-21,S0150,handpaint,high,Stable,127,52,24,23,12,2,4,1,3,0,8
2026-01-22,S0150,handpaint,high,Stable,197,77,50,43,20,3,6,1,1,3,11
2026-01-23,S0150,handpaint,high,Stable,155,47,30,29,22,2,3,0,6,3,12
2026-01-24,S0150,handpaint,high,Stable,133,54,28,23,16,7,3,1,3,0,7
2026-01-25,S0150,handpaint,high,Stable,159,63,31,27,15,5,3,1,4,4,12
2026-01-26,S0150,handpaint,high,Stable,191,87,43,39,24,9,8,3,1,5,17
2026-01-27,S0150,handpaint,high,Stable,194,64,37,34,35,8,9,0,1,5,15
2026-01-28,S0150,handpaint,high,Stable,161,61,35,32,19,5,7,2,2,3,14
2026-01-29,S0150,handpaint,high,Stable,155,53,28,23,22,5,3,3,1,6,13
2026-01-30,S0150,handpaint,high,Stable,127,52,33,27,17,7,2,1,0,1,4
2026-01-31,S0150,handpaint,high,Stable,162,84,32,30,22,7,4,0,1,3,8
2026-02-01,S0150,handpaint,high,Stable,197,79,44,35,26,3,1,2,1,4,8
2026-02-02,S0150,handpaint,high,Stable,195,88,41,37,25,10,6,3,0,6,15
2026-02-03,S0150,handpaint,high,Stable,190,87,43,37,34,8,6,2,3,4,15
2026-02-04,S0150,handpaint,high,Stable,212,83,40,37,34,3,2,1,3,4,10
2026-02-05,S0150,handpaint,high,Stable,183,79,55,48,25,7,2,1,4,4,11
2026-02-06,S0150,handpaint,high,Stable,226,89,59,52,37,11,6,2,3,3,14
2026-02-07,S0150,handpaint,high,Stable,209,99,26,25,17,3,6,3,4,1,14
2026-02-08,S0150,handpaint,high,Stable,243,109,42,36,34,5,2,2,1,3,8
2026-02-09,S0150,handpaint,high,Stable,128,46,20,16,14,3,4,1,0,2,7
2026-02-10,S0150,handpaint,high,Stable,148,67,30,24,19,4,1,4,1,3,9
2026-02-11,S0150,handpaint,high,Stable,175,78,47,41,32,9,4,4,3,0,11
2026-02-12,S0150,handpaint,high,Stable,135,57,29,26,10,0,2,1,3,1,7
2026-02-13,S0150,handpaint,high,Stable,159,60,33,32,24,9,2,1,4,2,9
2026-02-14,S0150,handpaint,high,Stable,200,92,47,40,32,10,2,1,1,2,6
2026-02-15,S0150,handpaint,high,Stable,178,78,36,33,30,10,6,0,1,3,10
2026-02-16,S0150,handpaint,high,Stable,221,94,49,48,24,7,4,2,2,3,11
2026-02-17,S0150,handpaint,high,Stable,176,67,37,33,21,6,2,1,1,3,7
2026-02-18,S0150,handpaint,high,Stable,278,113,52,45,32,7,6,1,4,3,14
2026-02-19,S0150,handpaint,high,Stable,240,90,51,43,29,7,5,2,3,3,13
2026-02-20,S0150,handpaint,high,Stable,147,77,25,23,26,8,1,2,1,1,5
2026-02-21,S0150,handpaint,high,Stable,153,62,36,31,17,3,1,1,2,1,5
2026-02-22,S0150,handpaint,high,Stable,209,109,24,22,29,3,5,1,3,1,10
2026-02-23,S0150,handpaint,high,Stable,156,73,30,24,15,3,3,1,2,1,7
2026-02-24,S0150,handpaint,high,Stable,167,77,29,25,19,5,0,2,5,1,8
2026-02-25,S0150,handpaint,high,Stable,157,59,32,30,14,3,3,1,5,2,11
2026-02-26,S0150,handpaint,high,Stable,298,141,60,53,56,9,5,1,2,8,16
2026-02-27,S0150,handpaint,high,Stable,202,78,32,26,22,2,6,0,3,4,13
2026-02-28,S0150,handpaint,high,Stable,201,76,39,35,21,5,7,4,4,1,16
2026-03-01,S0150,handpaint,high,Stable,154,58,21,19,23,3,0,3,0,3,6
2026-03-02,S0150,handpaint,high,Stable,162,71,36,34,31,12,3,1,0,5,9
2026-03-03,S0150,handpaint,high,Stable,127,57,38,32,17,5,3,0,1,2,6
2026-03-04,S0150,handpaint,high,Stable,127,42,25,23,16,2,2,0,2,0,4
2026-03-05,S0150,handpaint,high,Stable,201,74,46,41,24,10,6,3,4,1,14
2026-03-06,S0150,handpaint,high,Stable,148,64,22,18,21,6,3,1,2,3,9
2026-03-07,S0150,handpaint,high,Stable,175,55,29,28,14,3,6,1,1,4,12
2026-03-08,S0150,handpaint,high,Stable,111,39,21,20,6,3,1,0,0,2,3
2026-03-09,S0150,handpaint,high,Stable,206,84,36,31,22,5,4,2,1,4,11
2026-03-10,S0150,handpaint,high,Stable,167,67,31,29,24,5,1,2,2,1,6
2026-03-11,S0150,handpaint,high,Stable,189,86,45,43,28,8,5,0,5,1,11
2026-03-12,S0150,handpaint,high,Stable,116,44,20,17,13,4,5,1,1,1,8
2026-03-13,S0150,handpaint,high,Stable,170,83,39,37,21,8,2,1,1,2,6
2026-03-14,S0150,handpaint,high,Stable,144,49,31,27,16,2,1,0,1,1,3
2026-03-15,S0150,handpaint,high,Stable,222,88,52,47,36,10,5,2,1,2,10
2026-03-16,S0150,handpaint,high,Stable,135,63,41,39,19,7,3,0,2,6,11
2026-03-17,S0150,handpaint,high,Stable,176,63,28,25,18,2,2,3,2,2,9
2026-03-18,S0150,handpaint,high,Stable,132,54,28,25,9,1,6,1,8,0,15
2026-03-19,S0150,handpaint,high,Stable,164,65,32,28,20,7,6,2,2,1,11
2026-03-20,S0150,handpaint,high,Stable,112,55,20,18,14,2,1,3,0,1,5
2026-03-21,S0150,handpaint,high,Stable,200,95,40,38,24,6,4,1,4,1,10
2026-03-22,S0150,handpaint,high,Stable,169,62,35,31,24,5,2,3,3,5,13
2026-03-23,S0150,handpaint,high,Stable,180,69,27,23,17,3,7,1,3,1,12
2026-03-24,S0150,handpaint,high,Stable,189,72,32,30,22,7,5,1,3,1,10
2026-03-25,S0150,handpaint,high,Stable,143,60,34,33,12,2,1,1,2,1,5
2026-03-26,S0150,handpaint,high,Stable,98,34,20,19,17,2,4,2,1,0,7
2026-03-27,S0150,handpaint,high,Stable,159,85,33,31,24,8,4,2,2,3,11
2026-03-28,S0150,handpaint,high,Stable,182,66,35,32,14,5,2,1,1,2,6
2026-03-29,S0150,handpaint,high,Stable,120,44,18,16,9,5,3,1,0,1,5
2026-03-30,S0150,handpaint,high,Stable,233,89,54,47,27,8,5,0,2,2,9
2026-03-31,S0150,handpaint,high,Stable,148,57,31,29,20,5,4,0,1,2,7
2026-04-01,S0150,handpaint,high,Stable,131,50,26,24,19,3,0,2,4,1,7
2026-04-02,S0150,handpaint,high,Stable,184,70,30,29,27,4,3,1,3,5,12
2026-04-03,S0150,handpaint,high,Stable,148,61,32,28,17,4,2,2,1,2,7
2026-04-04,S0150,handpaint,high,Stable,176,80,34,31,24,9,1,2,2,3,8
2026-04-05,S0150,handpaint,high,Stable,99,45,25,25,23,10,6,0,0,4,10
2026-04-06,S0150,handpaint,high,Stable,156,52,39,36,26,9,3,1,1,5,10
2026-04-07,S0150,handpaint,high,Stable,133,44,21,18,22,3,4,1,1,4,10
2026-04-08,S0150,handpaint,high,Stable,226,98,42,39,36,7,6,6,3,7,22
2026-04-09,S0150,handpaint,high,Stable,129,44,28,27,16,5,2,0,2,2,6
2026-04-10,S0150,handpaint,high,Stable,175,61,34,31,27,7,3,0,1,5,9
2026-04-11,S0150,handpaint,high,Stable,200,93,41,35,25,8,3,4,6,2,15
2026-04-12,S0150,handpaint,high,Stable,169,74,25,25,15,0,4,1,2,0,7
2026-04-13,S0150,handpaint,high,Stable,215,89,45,41,22,3,6,1,4,4,15
2026-04-14,S0150,handpaint,high,Stable,128,56,21,20,12,0,3,1,1,0,5
2026-04-15,S0150,handpaint,high,Stable,157,63,24,22,21,5,4,2,1,5,12
2026-04-16,S0150,handpaint,high,Stable,248,101,54,50,36,7,5,2,3,5,15
2026-04-17,S0150,handpaint,high,Stable,105,45,23,20,14,3,2,0,3,5,10
2026-04-18,S0150,handpaint,high,Stable,221,114,40,38,23,8,3,0,7,4,14
2026-04-19,S0150,handpaint,high,Stable,184,64,36,34,23,6,5,1,1,2,9
2026-04-20,S0150,handpaint,high,Stable,267,103,59,50,38,9,3,3,2,6,14
2026-04-21,S0150,handpaint,high,Stable,170,61,35,32,20,7,2,2,2,0,6
2026-04-22,S0150,handpaint,high,Stable,155,56,28,26,23,6,2,0,3,3,8
2026-04-23,S0150,handpaint,high,Stable,118,45,32,29,11,5,1,0,1,2,4
2026-04-24,S0150,handpaint,high,Stable,141,68,35,32,11,2,3,0,2,3,8
2026-04-25,S0150,handpaint,high,Stable,118,34,22,21,16,3,2,1,0,0,3
2026-04-26,S0150,handpaint,high,Stable,166,69,25,24,23,4,4,0,2,1,7
2026-04-27,S0150,handpaint,high,Stable,132,57,21,19,13,2,3,2,1,1,7
2026-04-28,S0150,handpaint,high,Stable,99,47,26,23,13,3,1,1,1,1,4
2026-04-29,S0150,handpaint,high,Stable,208,88,37,29,29,5,3,1,3,5,12
2026-04-30,S0150,handpaint,high,Stable,90,37,24,21,18,4,3,0,3,0,6
2026-01-01,S0151,cat_eye,high,Cold_Detail,651,210,38,36,30,4,1,1,1,1,4
2026-01-02,S0151,cat_eye,high,Cold_Detail,270,78,20,17,15,2,0,0,0,0,0
2026-01-03,S0151,cat_eye,high,Cold_Detail,411,104,17,16,26,1,1,1,3,5,10
2026-01-04,S0151,cat_eye,high,Cold_Detail,403,129,20,18,23,0,1,1,0,0,2
2026-01-05,S0151,cat_eye,high,Cold_Detail,353,122,14,12,24,0,1,0,0,0,1
2026-01-06,S0151,cat_eye,high,Cold_Detail,425,143,27,24,27,1,3,1,1,3,8
2026-01-07,S0151,cat_eye,high,Cold_Detail,323,83,19,17,13,0,2,0,0,1,3
2026-01-08,S0151,cat_eye,high,Cold_Detail,350,109,16,15,13,0,3,1,0,1,5
2026-01-09,S0151,cat_eye,high,Cold_Detail,469,151,27,25,20,1,2,1,0,0,3
2026-01-10,S0151,cat_eye,high,Cold_Detail,440,170,19,14,23,1,1,0,2,0,3
2026-01-11,S0151,cat_eye,high,Cold_Detail,271,102,11,9,13,1,0,1,1,0,2
2026-01-12,S0151,cat_eye,high,Cold_Detail,326,97,13,13,14,0,1,1,1,2,5
2026-01-13,S0151,cat_eye,high,Cold_Detail,177,54,14,13,7,1,0,0,1,0,1
2026-01-14,S0151,cat_eye,high,Cold_Detail,247,81,10,10,16,3,1,0,0,0,1
2026-01-15,S0151,cat_eye,high,Cold_Detail,456,129,24,21,25,2,3,0,0,1,4
2026-01-16,S0151,cat_eye,high,Cold_Detail,316,111,18,18,14,0,0,0,0,1,1
2026-01-17,S0151,cat_eye,high,Cold_Detail,419,125,13,13,19,3,4,0,3,2,9
2026-01-18,S0151,cat_eye,high,Cold_Detail,363,117,18,15,21,0,2,0,0,1,3
2026-01-19,S0151,cat_eye,high,Cold_Detail,296,84,12,12,24,1,1,0,1,1,3
2026-01-20,S0151,cat_eye,high,Cold_Detail,353,138,15,14,20,1,2,0,0,3,5
2026-01-21,S0151,cat_eye,high,Cold_Detail,231,92,12,11,11,0,0,1,0,2,3
2026-01-22,S0151,cat_eye,high,Cold_Detail,337,109,13,11,18,1,1,0,0,1,2
2026-01-23,S0151,cat_eye,high,Cold_Detail,199,62,5,5,4,1,1,0,0,1,2
2026-01-24,S0151,cat_eye,high,Cold_Detail,370,110,14,13,16,1,0,1,1,2,4
2026-01-25,S0151,cat_eye,high,Cold_Detail,468,123,13,13,25,0,2,2,0,5,9
2026-01-26,S0151,cat_eye,high,Cold_Detail,444,118,22,20,28,2,3,1,0,2,6
2026-01-27,S0151,cat_eye,high,Cold_Detail,337,123,15,14,16,0,5,3,1,1,10
2026-01-28,S0151,cat_eye,high,Cold_Detail,382,107,19,17,22,0,1,1,2,2,6
2026-01-29,S0151,cat_eye,high,Cold_Detail,279,107,17,16,13,0,0,3,0,1,4
2026-01-30,S0151,cat_eye,high,Cold_Detail,291,91,15,13,15,1,2,0,0,1,3
2026-01-31,S0151,cat_eye,high,Cold_Detail,584,190,27,25,30,1,2,2,0,4,8
2026-02-01,S0151,cat_eye,high,Cold_Detail,503,137,24,24,35,4,3,1,2,3,9
2026-02-02,S0151,cat_eye,high,Cold_Detail,341,114,21,19,22,2,1,0,2,3,6
2026-02-03,S0151,cat_eye,high,Cold_Detail,411,146,22,18,32,3,2,2,0,2,6
2026-02-04,S0151,cat_eye,high,Cold_Detail,316,93,10,10,17,2,1,0,0,2,3
2026-02-05,S0151,cat_eye,high,Cold_Detail,275,72,16,14,11,0,2,0,0,1,3
2026-02-06,S0151,cat_eye,high,Cold_Detail,238,66,8,6,6,0,0,2,0,1,3
2026-02-07,S0151,cat_eye,high,Cold_Detail,485,150,18,15,30,2,2,0,1,2,5
2026-02-08,S0151,cat_eye,high,Cold_Detail,280,74,10,8,14,0,3,1,1,1,6
2026-02-09,S0151,cat_eye,high,Cold_Detail,241,78,11,9,14,0,1,0,1,1,3
2026-02-10,S0151,cat_eye,high,Cold_Detail,434,128,24,20,29,2,4,0,1,5,10
2026-02-11,S0151,cat_eye,high,Cold_Detail,274,83,20,19,24,1,2,0,0,1,3
2026-02-12,S0151,cat_eye,high,Cold_Detail,281,79,14,13,13,1,2,0,1,2,5
2026-02-13,S0151,cat_eye,high,Cold_Detail,382,136,21,20,19,1,2,0,2,3,7
2026-02-14,S0151,cat_eye,high,Cold_Detail,429,125,20,19,30,2,4,0,0,2,6
2026-02-15,S0151,cat_eye,high,Cold_Detail,328,89,23,21,26,5,0,0,2,3,5
2026-02-16,S0151,cat_eye,high,Cold_Detail,238,68,10,9,17,2,2,0,0,3,5
2026-02-17,S0151,cat_eye,high,Cold_Detail,355,117,19,17,20,3,0,1,0,0,1
2026-02-18,S0151,cat_eye,high,Cold_Detail,295,86,6,6,15,0,2,1,0,1,4
2026-02-19,S0151,cat_eye,high,Cold_Detail,371,122,19,15,25,2,5,0,2,3,10
2026-02-20,S0151,cat_eye,high,Cold_Detail,405,147,24,24,17,1,3,2,1,1,7
2026-02-21,S0151,cat_eye,high,Cold_Detail,528,147,33,28,31,4,5,2,1,3,11
2026-02-22,S0151,cat_eye,high,Cold_Detail,595,170,33,30,39,5,2,0,1,2,5
2026-02-23,S0151,cat_eye,high,Cold_Detail,505,160,17,15,35,2,4,1,0,4,9
2026-02-24,S0151,cat_eye,high,Cold_Detail,396,129,25,22,29,7,1,1,1,4,7
2026-02-25,S0151,cat_eye,high,Cold_Detail,423,128,24,20,28,0,2,2,0,2,6
2026-02-26,S0151,cat_eye,high,Cold_Detail,461,161,17,14,26,2,2,0,0,2,4
2026-02-27,S0151,cat_eye,high,Cold_Detail,300,83,14,13,17,1,2,1,0,3,6
2026-02-28,S0151,cat_eye,high,Cold_Detail,422,124,35,32,27,5,1,0,1,4,6
2026-03-01,S0151,cat_eye,high,Cold_Detail,303,81,13,13,20,0,2,0,1,0,3
2026-03-02,S0151,cat_eye,high,Cold_Detail,364,77,12,12,21,1,2,0,0,0,2
2026-03-03,S0151,cat_eye,high,Cold_Detail,726,280,45,39,39,5,2,1,3,2,8
2026-03-04,S0151,cat_eye,high,Cold_Detail,426,119,18,16,31,1,2,1,1,2,6
2026-03-05,S0151,cat_eye,high,Cold_Detail,470,123,26,25,27,0,5,1,1,5,12
2026-03-06,S0151,cat_eye,high,Cold_Detail,448,120,14,14,12,0,1,0,1,1,3
2026-03-07,S0151,cat_eye,high,Cold_Detail,526,151,26,23,32,2,3,2,0,3,8
2026-03-08,S0151,cat_eye,high,Cold_Detail,383,129,18,18,17,2,0,1,1,0,2
2026-03-09,S0151,cat_eye,high,Cold_Detail,224,83,18,16,14,1,1,0,0,2,3
2026-03-10,S0151,cat_eye,high,Cold_Detail,235,62,15,14,16,3,4,1,0,0,5
2026-03-11,S0151,cat_eye,high,Cold_Detail,366,110,14,14,27,0,1,1,1,1,4
2026-03-12,S0151,cat_eye,high,Cold_Detail,260,80,22,19,16,4,2,1,1,1,5
2026-03-13,S0151,cat_eye,high,Cold_Detail,341,108,11,11,16,1,3,0,1,2,6
2026-03-14,S0151,cat_eye,high,Cold_Detail,271,94,9,6,15,0,2,2,0,0,4
2026-03-15,S0151,cat_eye,high,Cold_Detail,383,131,19,16,15,0,1,2,2,0,5
2026-03-16,S0151,cat_eye,high,Cold_Detail,387,142,8,8,26,0,0,0,0,3,3
2026-03-17,S0151,cat_eye,high,Cold_Detail,283,80,11,9,15,0,2,0,0,0,2
2026-03-18,S0151,cat_eye,high,Cold_Detail,245,86,8,8,14,1,0,2,1,0,3
2026-03-19,S0151,cat_eye,high,Cold_Detail,350,118,20,20,12,1,2,0,3,1,6
2026-03-20,S0151,cat_eye,high,Cold_Detail,264,74,11,11,12,0,1,1,0,1,3
2026-03-21,S0151,cat_eye,high,Cold_Detail,370,119,12,11,19,2,5,0,0,2,7
2026-03-22,S0151,cat_eye,high,Cold_Detail,495,170,26,25,35,2,4,2,1,2,9
2026-03-23,S0151,cat_eye,high,Cold_Detail,454,190,26,24,30,2,2,1,1,2,6
2026-03-24,S0151,cat_eye,high,Cold_Detail,200,54,12,10,16,1,1,0,0,0,1
2026-03-25,S0151,cat_eye,high,Cold_Detail,555,190,29,26,32,0,2,2,0,3,7
2026-03-26,S0151,cat_eye,high,Cold_Detail,180,58,12,11,16,0,1,2,2,1,6
2026-03-27,S0151,cat_eye,high,Cold_Detail,289,83,16,14,19,4,2,1,1,1,5
2026-03-28,S0151,cat_eye,high,Cold_Detail,335,110,13,13,21,0,2,1,1,2,6
2026-03-29,S0151,cat_eye,high,Cold_Detail,270,85,20,18,12,1,0,1,0,0,1
2026-03-30,S0151,cat_eye,high,Cold_Detail,516,196,32,29,38,2,2,0,4,2,8
2026-03-31,S0151,cat_eye,high,Cold_Detail,452,163,24,20,35,1,1,0,1,2,4
2026-04-01,S0151,cat_eye,high,Cold_Detail,419,132,23,20,12,0,5,2,2,2,11
2026-04-02,S0151,cat_eye,high,Cold_Detail,386,111,9,8,19,0,5,0,0,1,6
2026-04-03,S0151,cat_eye,high,Cold_Detail,247,75,10,10,11,2,2,0,1,1,4
2026-04-04,S0151,cat_eye,high,Cold_Detail,541,163,22,18,26,0,2,1,1,1,5
2026-04-05,S0151,cat_eye,high,Cold_Detail,452,150,22,22,17,0,0,1,1,3,5
2026-04-06,S0151,cat_eye,high,Cold_Detail,470,145,22,21,30,0,0,2,1,1,4
2026-04-07,S0151,cat_eye,high,Cold_Detail,451,131,10,9,17,2,3,0,0,2,5
2026-04-08,S0151,cat_eye,high,Cold_Detail,406,127,17,17,32,3,3,1,0,2,6
2026-04-09,S0151,cat_eye,high,Cold_Detail,401,130,24,22,17,1,3,0,1,0,4
2026-04-10,S0151,cat_eye,high,Cold_Detail,316,118,12,11,22,2,0,1,0,2,3
2026-04-11,S0151,cat_eye,high,Cold_Detail,387,96,24,21,19,2,2,0,2,0,4
2026-04-12,S0151,cat_eye,high,Cold_Detail,479,175,17,14,20,3,2,0,0,1,3
2026-04-13,S0151,cat_eye,high,Cold_Detail,378,128,16,15,30,2,2,0,0,2,4
2026-04-14,S0151,cat_eye,high,Cold_Detail,412,135,19,18,21,2,0,0,2,1,3
2026-04-15,S0151,cat_eye,high,Cold_Detail,344,116,14,13,18,1,0,0,0,2,2
2026-04-16,S0151,cat_eye,high,Cold_Detail,292,79,9,8,20,0,0,0,0,0,0
2026-04-17,S0151,cat_eye,high,Cold_Detail,361,107,15,14,23,1,1,1,0,2,4
